,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,gene_name
14,ENSG00000073350,,0.00021303921979799997,,,,,,0.00201190695326,,0.00041567171034,0.000780487006406,,2.11261658626e-05,LLGL2
15,ENSG00000073605,1.0,2.04514438129e-06,,,0.0020198728061099997,1.0,1.0,1.0,7.32750001138e-30,2.18116940845e-06,,0.0006725470881180001,1.0,GSDMB
16,ENSG00000076706,,,,,,0.00238180299794,,,,,,1.24668505892e-05,,MCAM
17,ENSG00000079459,,,,,,,,,3.8981967819599997e-10,,,,,FDFT1
18,ENSG00000082701,,,,,,,6.67519249496e-18,1.3948089500799994e-12,,,,,6.16194218556e-32,GSK3B
19,ENSG00000085377,,,,,,,,,,0.00033702517638599996,,0.0009156205016240001,,PREP
20,ENSG00000086589,,,,,,,,,,,,0.0024037011348100002,0.00139308234639,RBM22
21,ENSG00000092931,,,,,,,,,,,,,0.00046423104702999997,MFSD11
22,ENSG00000099849,,6.06457650404e-05,,2.00956550597e-07,,,0.00116590216153,0.00051264665551,3.19201431496e-08,6.82132609494e-06,2.04408380084e-05,,2.59080560695e-06,RASSF7
23,ENSG00000103653,1.0,0.000393226865704,0.000611956307132,0.00011469233640999999,1.8163117225099998e-08,0.000181315301973,2.3156343296599996e-19,6.099873312039997e-45,4.2175531626199993e-22,0.00143517845638,5.186717524050001e-09,1.16851339179e-11,8.889553619229996e-66,CSK
24,ENSG00000104388,,,,,,,,,,0.000221897002909,,,0.000339059925417,RAB2A
25,ENSG00000108298,,,,,0.000190109776213,,,,,,,0.0015761658521,,RPL19
26,ENSG00000108344,0.00126838455602,1.94787376205e-07,,7.76032378896e-05,1.05222931774e-05,3.12646518174e-05,0.005768323009330001,0.00367473672157,3.32266621967e-34,9.65485869779e-08,5.98690414504e-05,2.3653265920399998e-11,0.000367442452634,PSMD3
27,ENSG00000108469,,,,,,,2.47643652716e-06,0.005626573172590001,,,,,1.24545849547e-07,RECQL5
28,ENSG00000109089,0.0013504339825199999,5.74543319166e-05,,,1.0440697305800001e-07,0.0006693707811220001,,,,1.00759322469e-06,0.0024860625086300004,4.31067004793e-09,,CDR2L
29,ENSG00000109320,1.0,1.0,1.0,1.0,2.8770673218900007e-06,4.46386577396e-05,4.89314646105e-09,3.46330387411e-11,5.602380985110001e-12,0.00119080912441,1.0,1.99718145007e-13,2.5694245246900005e-18,NFKB1
30,ENSG00000109323,,,,,,,,0.000200621418948,,,,,0.000127694442636,MANBA
31,ENSG00000109332,9.56439288706e-07,7.370066176639998e-18,,3.24946356441e-16,,,3.81740075229e-48,4.026797291669999e-33,5.856475291669998e-41,5.65230171508e-26,3.5083229718799995e-18,,1.3153029498099992e-63,UBE2D3
32,ENSG00000110367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.23841207334e-37,1.0,1.0,1.0,1.0,DDX6
33,ENSG00000110375,,,,,,,,,,0.006725144667979999,0.0056679653993199994,,,UPK2
34,ENSG00000110651,,,,,,,,,,2.82622834281e-05,0.0008380202790210001,,,CD81
35,ENSG00000113810,,2.44129631921e-09,,,5.39480983615e-05,,,,7.20234187692e-17,1.45402128605e-13,0.0037828589497100004,8.31845185975e-08,,SMC4
36,ENSG00000113845,,0.00358974480784,,0.00036277424588300017,,0.00808233548943,1.81322332858e-13,2.70515695808e-13,,0.0029780550910799997,2.54850336488e-06,,1.04780994452e-21,TIMMDC1
37,ENSG00000115415,,0.00104566798607,,,,,,0.006532917019399999,,6.5486506464e-06,,,0.000564631581753,STAT1
38,ENSG00000116704,,,,,,,,,0.0033354825287,,,,,SLC35D1
39,ENSG00000116717,,0.00569446286005,,,,,,,,,,,,GADD45A
40,ENSG00000117475,,,,,,,,0.00043388394414999997,,,,,0.00045577874411500003,BLZF1
41,ENSG00000117586,,,,,,,,,5.610339230069999e-31,,,,,TNFSF4
42,ENSG00000117592,,,,,,,,,,0.0010843652014900001,,,,PRDX6
43,ENSG00000117593,,3.8421655e-05,,1.78819452549e-05,,,,,7.8300112591e-06,4.3408278934099997e-08,6.75229250177e-07,0.00680284767524,,DARS2
44,ENSG00000120334,,3.8421655e-05,,1.78819452549e-05,,,,,7.8300112591e-06,4.3408278934099997e-08,6.75229250177e-07,0.00680284767524,,CENPL
45,ENSG00000121578,,,,,,,8.655008197860002e-11,2.5974750094e-12,,,,,3.1835655025299997e-22,B4GALT4
46,ENSG00000125445,1.0,1.0,1.0,1.0,1.7851027558099998e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.8391830893800002e-07,1.0,MRPS7
47,ENSG00000125447,1.0,1.0,1.0,1.0,1.7851027558099998e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.8391830893800002e-07,1.0,GGA3
48,ENSG00000125449,0.0050444431988699995,6.680813821519999e-16,0.00012416141336,1.24925344923e-14,4.98473509833e-09,5.8286647632e-06,7.15183567824e-17,2.989027579550001e-11,5.41117909584e-27,4.9508113876500006e-17,7.199277877509999e-13,4.77844637891e-13,1.57812340739e-26,ARMC7
49,ENSG00000125450,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NUP85
50,ENSG00000125454,,0.0027900465552600003,,,,,,,,,,,0.00406803114869,SLC25A19
51,ENSG00000125457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MIF4GD
52,ENSG00000125458,,,,,2.35201924472e-08,,,,8.06014552372e-06,0.0036371887391700003,,1.47623116301e-09,0.003974745387780001,NT5C
53,ENSG00000125691,,,,,,,,,,,,0.00771316385231,,RPL23
54,ENSG00000126353,,,,,,,,,0.00033558169009700005,,,,,CCR7
55,ENSG00000127415,,,,,,,1.0,1.0,,,,,1.0,IDUA
56,ENSG00000127418,,,,,,,,,,,,,0.00142518724112,FGFRL1
57,ENSG00000127419,,,,1.47096990545e-11,,,,,1.64587101873e-08,,8.79757742946e-12,,,TMEM175
58,ENSG00000128524,,,,,,,,,,,,,0.00834499205977,ATP6V1F
59,ENSG00000128595,,,,,,,,,,,,,0.0041294428576300005,CALU
60,ENSG00000128604,,9.96357720344e-05,,0.00329566857421,1.49221171898e-05,,,,1.5430175520399999e-06,1.79711376321e-05,5.81693148525e-06,1.2059586092000001e-08,,IRF5
61,ENSG00000131143,,,,,,,8.87566891551e-11,,0.00203317837905,,,,6.74637271934e-07,COX4I1
62,ENSG00000131148,,,,,,,8.87566891551e-11,,0.00203317837905,,,,6.74637271934e-07,EMC8
63,ENSG00000131748,3.2872768656900003e-06,8.784156671389999e-18,,6.2960394678e-07,9.834747958989999e-06,1.05857756108e-09,2.02713859976e-37,5.264582750290001e-16,6.9604594523399976e-34,9.06091512943e-23,4.85901919106e-08,1.60897195162e-08,1.28111126371e-38,STARD3
64,ENSG00000131759,,,,,,,,,6.836810923220001e-11,,,,,RARA
65,ENSG00000132471,,,,,,,0.00809382479231,,,,,,0.0004979037407869999,WBP2
66,ENSG00000132475,,,,,,,0.000171113558643,4.21861733454e-06,,,,,9.78756506583e-10,H3F3B
67,ENSG00000132478,,,,,,,0.000171113558643,4.21861733454e-06,,,,,9.78756506583e-10,UNK
68,ENSG00000132912,,,,,,,1.0503013464200002e-06,,,,,,5.40654839508e-08,DCTN4
69,ENSG00000135245,,,,,0.0031359196230300005,,,,,,,7.549360300539998e-07,,HILPDA
70,ENSG00000135253,,0.008900264160549998,,,,,,,,0.0006873414719219999,,,,KCP
71,ENSG00000136068,,,,,2.70808237892e-22,,,,,,,,,FLNB
72,ENSG00000136573,,,,,,,,,1.0,,,,,BLK
